idx,kind,digits,instance_text,correct_nl,correct_code,correct_code_exec,s_concept_true_given_nl,s_concept_true_given_code,concept_top1_correct_nl,concept_top1_correct_code,pred_letter_nl,pred_letter_code,has_code_fence
326,lcs,8,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""baabcccb""
T = ""ccadccc""",1,0,1,0.19171730461001518,0.0952015939220613,0,0,H,E,1
327,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [24, 15, 11, 12]
consumption (rows=resources) = [[7, 5, 2, 1], [1, 3, 4, 1], [3, 5, 3, 3], [8, 1, 8, 5]]
capacity = [23, 27, 19, 22]
upper_bounds = [3, 3, 3, 4]",0,0,1,0.048174006590348005,0.11719921076367301,0,0,D,D,1
328,sub,32,Compute: 88061156057203582414316867907956 - 12792198415664463728235201596266,0,0,1,0.03074386787965768,0.1183301784566038,0,0,A,D,1
329,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[39, 40, 14, 30, 46, 3, 15], [8, 45, 24, 21, 18, 38, 41], [26, 21, 13, 30, 10, 6, 13], [48, 35, 14, 30, 15, 16, 11], [35, 28, 6, 15, 12, 30, 6], [16, 41, 22, 41, 18, 34, 2], [43, 9, 48, 2, 12, 5, 39]]",0,0,1,0.12803166785452805,0.006801285143952095,0,0,B,F,1
330,ilp_assign,4,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 8, 10, 8], [5, 4, 7, 12], [1, 6, 6, 3], [2, 9, 5, 8]]",0,0,1,0.04665998334269211,0.16435127682336878,0,0,I,H,1
331,mul,8,Compute: 46046127 * 53984366,0,0,1,0.051173204935041586,0.29228583717698586,0,1,H,C,1
332,rod,4,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [9, 8, 9, 7]",0,0,1,0.15974469217100523,0.10252094591537875,0,0,C,F,1
333,sub,4,Compute: 6964 - 3258,0,1,1,0.06276033106418182,0.025925116178427396,0,0,A,C,1
334,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[14, 40, 14, 25, 8, 37, 40], [44, 38, 36, 20, 31, 5, 31], [21, 16, 37, 24, 15, 2, 16], [6, 2, 12, 21, 40, 35, 10], [33, 12, 32, 11, 24, 34, 16], [23, 10, 45, 45, 40, 42, 6], [24, 37, 37, 22, 9, 34, 17]]",0,0,1,0.2720867098071223,0.07852793473476992,1,0,D,H,1
335,ilp_prod,16,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [38, 8, 20, 48, 15, 8]
consumption (rows=resources) = [[16, 1, 2, 10, 7, 4], [13, 10, 16, 4, 10, 6], [11, 2, 4, 1, 16, 7], [11, 14, 8, 1, 8, 8]]
capacity = [63, 62, 53, 43]
upper_bounds = [3, 3, 3, 6, 3, 5]",0,0,0,0.16200975566132286,0.1660832044754243,0,0,E,G,1
336,ilp_assign,2,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 3], [2, 2]]",0,1,1,0.13434318714939067,0.11032887167057594,0,0,I,B,1
337,ilp_prod,16,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [33, 35, 46, 20, 8, 14]
consumption (rows=resources) = [[1, 5, 10, 16, 8, 6], [12, 2, 8, 14, 16, 1], [1, 4, 8, 2, 1, 12], [7, 2, 16, 2, 8, 9]]
capacity = [40, 53, 51, 46]
upper_bounds = [4, 8, 3, 3, 3, 4]",0,0,0,0.042411563585970646,0.0771609793786158,0,0,H,C,1
338,mul,2,Compute: 91 * 89,0,0,1,0.1087657055376935,0.6757394385112533,0,1,A,C,1
339,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [11, 4, 9, 5]",0,1,0,0.28792749813473895,0.07933295763456423,1,0,E,A,1
340,lcs,4,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""adba""
T = ""dabbb""",0,0,1,0.2228697831307097,0.0028776050309148563,0,0,H,A,1
341,ilp_partition,16,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 46, 5, 40, 30, 3, 26, 37, 24, 40, 4, 26, 17, 13, 10, 15]",0,0,1,0.21779770553782885,0.0675804833085844,1,0,E,I,1
342,lcs,32,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ccacccdadbbdadcbabcdbccddccdaaad""
T = ""adcbbbbacbbcddbbdcbacdcbacdbbddad""",0,0,1,0.05582484240807993,0.07175709810073723,0,0,D,D,1
343,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [21, 60, 44, 95, 7, 45, 56, 27, 79, 78, 94, 84, 76, 22, 18, 78, 40, 18, 96, 37, 9, 57, 25, 38, 52, 95, 91, 52, 66, 58, 66, 38]",0,0,0,0.31747674741490745,0.045226951039713546,1,0,I,H,1
344,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [16, 19, 22, 15, 22, 26, 8, 13, 11, 27, 5, 27, 30, 2, 9, 1]
V = [24, 15, 59, 41, 57, 33, 3, 29, 53, 43, 38, 33, 60, 32, 56, 56]
C = 126",0,0,1,0.013849809329486465,0.021280536725412164,0,0,D,F,1
345,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 5, 5, 5]",0,0,0,0.14565995388252118,0.06461744487199046,0,0,H,F,1
346,knap,2,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [2, 1, 4]
V = [7, 7, 1]
C = 3",0,0,1,0.08883018995644583,0.14637879432868434,0,0,D,A,1
347,ilp_prod,16,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 38, 33, 40, 46, 48]
consumption (rows=resources) = [[13, 15, 6, 11, 7, 7], [15, 15, 7, 1, 1, 1], [8, 13, 1, 5, 2, 6], [10, 12, 8, 2, 16, 11]]
capacity = [61, 47, 64, 53]
upper_bounds = [3, 3, 6, 5, 3, 4]",0,0,0,0.047752122157581754,0.13326472483267063,0,0,A,B,1
348,ilp_assign,4,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[1, 10, 11, 3], [3, 12, 9, 10], [6, 11, 12, 8], [12, 2, 7, 5]]",0,0,1,0.18163265707179407,0.2696835670333008,0,1,E,D,1
349,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 2, 2, 8]
V = [11, 6, 10, 8]
C = 9",0,0,1,0.048842101887106595,0.021971472536354914,0,0,C,G,1
350,knap,2,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 2, 3]
V = [1, 8, 10]
C = 4",0,0,1,0.25427805978898954,0.13695831978518255,1,0,H,G,1
351,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 20, 9, 9]
consumption (rows=resources) = [[3, 8, 7, 3], [2, 5, 7, 6], [6, 5, 7, 6], [4, 1, 7, 3]]
capacity = [26, 18, 20, 23]
upper_bounds = [3, 3, 3, 3]",0,0,1,0.37877949260849236,0.32279696760537024,1,1,F,F,1
352,ilp_prod,4,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [11, 4, 11]
consumption (rows=resources) = [[3, 1, 1], [3, 1, 2], [1, 2, 4]]
capacity = [10, 10, 15]
upper_bounds = [3, 7, 3]",0,0,0,0.1112708555691946,0.025562884234555015,0,0,B,G,1
353,sub,4,Compute: 8719 - 7254,1,1,1,0.040742298122833344,0.0863970579373296,0,0,A,A,1
354,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 8, 2, 3]",0,0,0,0.03450203476362082,0.15227654650902164,0,0,F,F,1
355,ilp_assign,4,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[8, 8, 11, 3], [12, 3, 1, 2], [3, 11, 2, 7], [10, 2, 5, 2]]",0,0,1,0.23205463715086344,0.18363188074040407,1,0,D,I,1
356,add,16,Compute: 7888344864288389 + 8033088899095396,0,1,1,0.048254865667920914,0.15547143045241202,0,0,G,E,1
357,mul,8,Compute: 49722122 * 58094880,0,0,1,0.060177911762586925,0.1189058948690147,0,0,A,A,1
358,add,4,Compute: 6465 + 6874,0,1,1,0.08169948362556394,0.24725548305855602,0,0,G,I,1
359,add,2,Compute: 21 + 61,1,1,1,0.9079215090518734,0.06549215987584495,1,0,A,I,1
360,add,4,Compute: 6747 + 1349,1,1,1,0.1468170984174738,0.8540526184349057,0,1,C,A,1
361,add,2,Compute: 59 + 63,1,1,1,0.06533759183206961,0.1431160651936454,0,0,B,D,1
362,sub,4,Compute: 8070 - 2581,1,1,1,0.30385701948599003,0.03122376630159573,1,0,B,I,1
363,ilp_partition,16,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [24, 48, 31, 6, 48, 25, 4, 26, 3, 30, 36, 5, 28, 43, 3, 2]",0,0,1,0.05900276057843784,0.08806016911075909,0,0,F,A,1
364,add,32,Compute: 70366541210050397985954794990885 + 22779128888349708860304850210167,0,0,1,0.42157692401042585,0.251440837536343,1,0,A,G,1
365,ilp_assign,2,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 1], [3, 6]]",0,0,1,0.13700612962934355,0.1744968244525432,0,0,E,A,1
366,add,16,Compute: 6026097354156460 + 8736495851389873,0,0,1,0.4450736293761995,0.0757854539023867,1,0,A,I,1
367,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [14, 23, 23, 23]
consumption (rows=resources) = [[4, 1, 2, 1], [7, 6, 4, 4], [6, 7, 2, 1], [8, 7, 5, 5]]
capacity = [28, 24, 28, 20]
upper_bounds = [3, 3, 4, 4]",0,0,1,0.029810421017442332,0.09754391518001883,0,0,I,B,1
368,rod,8,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [23, 4, 11, 19, 6, 3, 23, 9]",0,0,1,0.10769311796177496,0.0537149385603761,0,0,F,A,1
369,sub,4,Compute: 8584 - 6952,1,1,1,0.0179796929279962,0.07684169870842666,0,0,E,D,1
370,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 2, 19, 22, 19, 23, 17], [13, 6, 13, 15, 2, 9, 15], [12, 21, 10, 13, 20, 14, 17], [3, 14, 16, 24, 10, 8, 1], [14, 10, 20, 15, 19, 19, 16], [13, 22, 11, 24, 12, 20, 5], [12, 10, 19, 15, 5, 17, 7]]",0,0,1,0.07220070816919677,0.009693228015866832,0,0,G,G,1
371,add,2,Compute: 55 + 65,1,1,1,0.04015491892511058,0.2664076269751329,0,0,F,I,1
372,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 24, 23, 2, 1, 9, 13], [17, 21, 21, 13, 7, 21, 23], [2, 13, 19, 17, 22, 1, 22], [22, 11, 16, 8, 12, 18, 11], [21, 19, 20, 2, 23, 2, 8], [15, 14, 16, 24, 9, 10, 20], [3, 1, 9, 3, 4, 8, 18]]",0,0,1,0.08645733467736771,0.2375940440777962,0,0,B,I,1
373,mul,16,Compute: 9613176151713839 * 8894166427059141,0,0,0,0.06179127607165473,0.10045046850606293,0,0,G,G,1
374,rod,16,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [23, 31, 16, 27, 29, 44, 34, 3, 46, 48, 40, 3, 12, 42, 27, 11]",0,0,1,0.19851848064943267,0.08873160968230062,1,0,I,B,1
375,add,16,Compute: 7590765299981586 + 4721346875076351,0,1,1,0.12567520605131458,0.4693023457925638,0,1,C,A,1
376,rod,2,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [4, 1]",0,0,0,0.06647624542547588,0.014546679125524833,0,0,H,B,1
377,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [38, 19, 6, 91, 48, 35, 46, 53, 55, 39, 35, 55, 10, 90, 56, 71, 65, 32, 36, 14, 21, 25, 2, 73, 78, 34, 33, 50, 72, 40, 94, 4]",0,0,1,0.16194465557339985,0.023817953403951864,0,0,A,H,1
378,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [8, 3]
consumption (rows=resources) = [[1, 3], [2, 1]]
capacity = [7, 8]
upper_bounds = [4, 3]",0,0,1,0.009674369124010944,0.09821963458387126,0,0,C,G,1
379,lcs,4,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddbb""
T = ""acbc""",0,0,1,0.3181772306509414,0.010457578449079947,1,0,G,E,1
380,add,2,Compute: 61 + 48,1,1,1,0.39898816854511604,0.913172202763517,1,1,A,A,1
381,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 14, 18, 12]
consumption (rows=resources) = [[6, 6, 6, 2], [5, 7, 2, 8], [6, 6, 7, 2], [2, 1, 3, 6]]
capacity = [23, 16, 18, 19]
upper_bounds = [3, 3, 3, 3]",0,0,1,0.024547006567062556,0.08306706233325613,0,0,A,H,1
382,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 6, 5, 1]",1,1,1,0.06620061798806057,0.41917267261291846,0,1,D,E,1
383,sub,4,Compute: 7332 - 3260,0,1,1,0.12809250861586874,0.05378825964769019,0,0,I,C,1
384,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [15, 1, 11, 16, 14, 32, 19, 31, 16, 7, 13, 15, 24, 14, 30, 24]
V = [40, 17, 12, 39, 34, 37, 52, 15, 62, 60, 55, 47, 10, 52, 34, 16]
C = 141",0,0,1,0.07363122942222347,0.3117912287022117,0,1,I,H,1
385,ilp_prod,16,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [24, 15, 31, 8, 8, 10]
consumption (rows=resources) = [[16, 5, 16, 10, 3, 15], [5, 9, 5, 7, 3, 2], [2, 10, 9, 16, 8, 15], [7, 12, 13, 7, 14, 5]]
capacity = [36, 46, 59, 51]
upper_bounds = [3, 4, 3, 3, 3, 3]",0,0,0,0.054262929560245685,0.01688891531869358,0,0,I,H,1
386,ilp_prod,32,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [68, 11, 68, 58, 40, 59]
consumption (rows=resources) = [[24, 6, 10, 6, 19, 2], [23, 20, 25, 29, 2, 18], [3, 29, 17, 8, 7, 14], [25, 28, 25, 3, 2, 9]]
capacity = [127, 84, 121, 81]
upper_bounds = [3, 3, 3, 3, 6, 4]",0,0,0,0.08597055491481743,0.07413046009089791,0,0,D,G,1
387,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 6, 3, 1]
V = [8, 16, 13, 1]
C = 8",0,0,1,0.3197988104776351,0.03484358952835271,1,0,H,I,1
388,mul,16,Compute: 8994248978245902 * 1398310692600054,0,0,1,0.03977930051808239,0.01859573476347775,0,0,I,I,1
389,sub,4,Compute: 3656 - 1220,1,1,1,0.4052886610649592,0.030662273172524866,1,0,B,A,1
390,mul,4,Compute: 7735 * 3605,0,0,1,0.01386118684849048,0.15393285758274905,0,0,A,A,1
391,ilp_partition,32,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [8, 28, 85, 80, 47, 35, 47, 40, 31, 23, 8, 17, 79, 87, 44, 34, 35, 82, 81, 80, 27, 52, 10, 89]",1,1,0,0.054063959382280265,0.35772729618271715,0,1,I,E,1
392,add,8,Compute: 86892286 + 70976025,0,1,1,0.7654454659696018,0.027929241512538724,1,0,A,B,1
393,sub,16,Compute: 7329010454848692 - 6293779411517555,0,0,1,0.26988635952230833,0.0400167313740764,0,0,I,E,1
394,mul,16,Compute: 7549968449606185 * 3224135093745609,0,0,0,0.013463207852363376,0.1188417690115104,0,0,A,A,1
395,lcs,16,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbabccadbdababac""
T = ""bacaabbabbbcbbab""",0,0,1,0.04440632305978781,0.05705511025669027,0,0,E,H,1
396,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 3, 2, 4]",0,0,1,0.2982552527158328,0.20328330469948802,1,1,E,E,1
397,add,2,Compute: 79 + 67,1,1,1,0.1966039461974301,0.08075036833608744,0,0,H,D,1
398,sub,16,Compute: 9606042797625227 - 1017700015675752,0,0,1,0.0736303938849702,0.20384794613419144,0,0,C,A,1
399,lcs,32,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""abaaabcbcdaccbbbbbadcdccadbbdaad""
T = ""cddbddbddbcacbdcbcbaacbbacacadca""",0,0,1,0.39904355178724515,0.08006191081027393,1,0,G,I,1
400,lcs,2,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aa""
T = ""dbc""",0,0,1,0.014010330108387913,0.005284431759761172,0,0,I,C,1
401,ilp_prod,32,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [58, 54, 45, 81, 45, 22]
consumption (rows=resources) = [[2, 3, 20, 18, 20, 17], [17, 32, 2, 13, 3, 3], [19, 13, 30, 13, 26, 7], [17, 26, 19, 12, 25, 22]]
capacity = [93, 121, 75, 110]
upper_bounds = [3, 3, 3, 5, 3, 5]",0,0,0,0.04363164325019802,0.07188186034374291,0,0,D,B,1
402,add,2,Compute: 66 + 76,1,1,1,0.3745998140550883,0.5490111558063331,1,1,A,A,1
403,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [19, 13, 4, 5]
consumption (rows=resources) = [[1, 5, 5, 1], [3, 2, 6, 6], [5, 3, 8, 7], [4, 4, 2, 2]]
capacity = [29, 21, 31, 32]
upper_bounds = [6, 5, 3, 3]",0,0,1,0.29526215048209775,0.09165738861450275,1,0,F,B,1
404,mul,4,Compute: 2747 * 9756,0,0,1,0.038730528609158744,0.04920185838606425,0,0,A,G,1
405,add,32,Compute: 72026027508761734051066191687181 + 14083353913553288730096620652555,0,1,1,0.12228157348954904,0.5582858776821926,0,1,I,A,1
406,sub,4,Compute: 3630 - 3406,1,1,1,0.30280489502147345,0.1189342089803476,1,0,B,C,1
407,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 30, 41, 17, 31, 16, 20], [19, 12, 4, 11, 11, 37, 11], [22, 39, 45, 15, 20, 3, 29], [38, 10, 41, 22, 37, 4, 47], [35, 33, 47, 10, 28, 36, 13], [30, 45, 40, 27, 13, 24, 21], [40, 19, 38, 26, 36, 39, 16]]",0,0,1,0.11833921355404171,0.007052812011525071,0,0,H,F,1
408,add,4,Compute: 8007 + 6772,1,1,1,0.12966527337224773,0.9024719219995561,0,1,I,A,1
409,ilp_partition,8,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [22, 6, 16, 24, 18, 4, 23, 18]",1,1,0,0.055755738990010385,0.04348760574068591,0,0,I,A,1
410,ilp_prod,32,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [14, 32, 96, 89, 78, 3]
consumption (rows=resources) = [[18, 9, 11, 25, 5, 25], [27, 3, 16, 14, 12, 24], [26, 26, 5, 18, 5, 2], [26, 24, 17, 3, 28, 7]]
capacity = [125, 103, 65, 96]
upper_bounds = [3, 3, 5, 3, 3, 4]",0,0,0,0.10021237698050861,0.09881915090798937,0,0,E,H,1
411,lcs,8,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bcccbddd""
T = ""cacacabd""",0,1,1,0.09226540183367206,0.05355301648558496,0,0,F,E,1
412,ilp_assign,32,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 72, 88, 5, 76, 92, 25], [11, 43, 33, 40, 50, 35, 41], [69, 46, 43, 64, 57, 46, 46], [61, 67, 73, 13, 61, 60, 91], [31, 91, 1, 89, 78, 11, 47], [62, 86, 55, 42, 51, 44, 85], [12, 6, 47, 7, 33, 17, 26]]",0,0,1,0.021413760415599985,0.0847998969789398,0,0,H,G,1
413,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[40, 7, 40, 30, 27, 14, 14], [29, 35, 21, 4, 36, 12, 18], [3, 3, 48, 2, 30, 47, 37], [22, 32, 34, 19, 4, 47, 37], [39, 18, 29, 24, 45, 47, 14], [30, 32, 3, 45, 6, 43, 48], [33, 44, 12, 1, 6, 5, 38]]",0,0,1,0.056583401043398124,0.009835742296507025,0,0,G,H,1
414,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [8, 6, 6, 2]
V = [14, 4, 1, 6]
C = 11",0,0,1,0.08819697958255286,0.02707806079044663,0,0,E,I,1
415,ilp_prod,32,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [72, 37, 55, 90, 95, 29]
consumption (rows=resources) = [[25, 23, 21, 10, 24, 29], [5, 21, 12, 18, 2, 28], [11, 10, 26, 15, 6, 30], [16, 25, 30, 22, 3, 29]]
capacity = [92, 113, 94, 97]
upper_bounds = [3, 3, 3, 4, 3, 3]",0,0,0,0.10970655492438991,0.026103808603633295,0,0,H,D,1
416,ilp_assign,2,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 6], [6, 6]]",0,1,1,0.05629605849430052,0.044198079652056355,0,0,F,F,1
417,mul,32,Compute: 30362685682063808034093338973223 * 43584932827082637860957468008780,0,0,0,0.11602859333852293,0.06476038583879629,0,0,D,B,1
418,add,32,Compute: 60295471057584646151996901173488 + 69706868506724639658843805369252,0,0,1,0.3147877136023611,0.044977621570031906,1,0,A,B,1
419,add,32,Compute: 87681472717251800129873972165762 + 62851752696093250368082328198474,0,0,1,0.7785583119663569,0.13277306010573703,1,0,A,B,1
420,ilp_prod,4,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [10, 4, 6]
consumption (rows=resources) = [[1, 2, 2], [4, 4, 3], [4, 1, 3]]
capacity = [13, 11, 8]
upper_bounds = [3, 3, 3]",0,0,0,0.0930375099825503,0.02188791785309091,0,0,B,A,1
421,sub,8,Compute: 55707031 - 36140302,0,1,1,0.04983370164389108,0.3848520448633483,0,1,A,B,1
422,sub,4,Compute: 1412 - 1319,0,1,1,0.1565069666099554,0.024483787778726986,0,0,A,G,1
423,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [78, 3, 27, 10, 72, 41, 27, 82, 46, 54, 48, 1, 75, 72, 58, 1, 93, 38, 48, 82, 35, 78, 64, 81, 89, 10, 29, 72, 45, 69, 65, 66]",0,0,0,0.24127757704608274,0.03325047047514791,0,0,A,G,1
424,knap,32,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [23, 43, 19, 53, 10, 25, 36, 5, 22, 35, 17, 53, 27, 23, 54, 42, 13, 28, 35, 16, 33, 28, 25, 2, 5, 26, 54, 36, 24, 34, 20, 55]
V = [89, 52, 90, 99, 69, 85, 97, 58, 102, 64, 34, 119, 76, 51, 87, 58, 67, 58, 88, 118, 85, 99, 12, 68, 86, 116, 18, 108, 76, 124, 90, 90]
C = 460",0,0,1,0.06932174751727567,0.027240363648204497,0,0,F,D,1
425,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [5, 3]
consumption (rows=resources) = [[1, 3], [1, 2]]
capacity = [8, 7]
upper_bounds = [7, 3]",0,0,0,0.14046577515963488,0.015772004549035292,0,0,H,H,1
426,mul,32,Compute: 81785250294173609783952467767488 * 42083887983943412467849157177676,0,0,0,0.1048894221885867,0.13414146826225629,0,0,E,I,1
427,rod,2,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 1]",0,0,0,0.21835052530094237,0.20201748635033978,0,0,G,D,1
428,add,16,Compute: 6271107295226910 + 1516104047471788,0,0,1,0.03997833931895927,0.8677488917534918,0,1,B,A,1
429,ilp_partition,32,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [46, 2, 81, 68, 9, 33, 64, 86, 83, 61, 21, 57, 93, 77, 6, 48, 82, 91, 57, 24, 57, 80, 86, 48]",0,0,1,0.09329321570614438,0.09063750204918962,0,0,G,C,1
430,ilp_prod,4,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 5, 10]
consumption (rows=resources) = [[1, 4, 1], [1, 1, 3], [1, 4, 2]]
capacity = [12, 14, 11]
upper_bounds = [10, 3, 4]",0,0,0,0.0024720923818011458,0.24594127956055595,0,0,A,E,1
